"happy","goodlife","satfin","degree","realinc","age","sex","polviews"
3,4,2,4,21285,65,"male",6
2,2,3,3,NA,54,"male",3
2,2,1,4,NA,63,"male",1
2,2,2,3,56760,66,"male",3
2,3,2,4,39022.5,40,"female",4
2,4,1,3,NA,71,"male",5
1,3,3,0,15372.5,36,"male",4
1,NA,3,1,NA,58,"female",4
2,2,2,1,21285,37,"female",4
1,NA,1,1,NA,51,"female",5
2,NA,3,2,NA,60,"female",7
3,4,2,1,39022.5,34,"female",1
2,2,3,4,31927.5,34,"female",2
3,1,3,3,26015,69,"female",5
1,NA,3,1,26015,68,"female",3
2,4,2,1,47300,32,"male",2
2,NA,2,1,17737.5,74,"female",7
1,2,3,1,11233.75,31,"male",4
1,2,1,3,47300,56,"female",4
2,NA,2,2,15372.5,37,"female",1
1,2,2,1,66220,50,"male",1
2,4,2,1,47300,63,"male",1
2,4,2,2,31927.5,45,"female",5
1,3,2,0,47300,50,"male",4
2,3,1,1,17737.5,23,"male",4
2,4,2,1,66220,21,"male",2
2,2,1,1,26015,60,"male",4
2,1,2,1,31927.5,40,"male",4
2,NA,1,3,56760,28,"male",1
2,4,3,4,13007.5,43,"female",2
1,1,1,3,15372.5,22,"male",4
3,5,2,0,13007.5,41,"female",NA
2,NA,2,4,47300,29,"male",5
2,NA,2,0,26015,22,"male",2
2,NA,3,1,31927.5,33,"female",5
2,4,3,3,39022.5,42,"female",3
2,NA,2,3,56760,29,"male",3
2,1,1,1,47300,71,"female",4
1,2,1,4,NA,44,"male",3
2,3,2,1,NA,61,"male",5
2,2,2,1,10051.25,80,"male",6
1,2,2,3,47300,30,"female",2
2,2,1,1,NA,33,"male",NA
2,4,1,3,47300,69,"male",2
2,NA,2,3,47300,37,"female",NA
2,NA,1,4,NA,70,"male",1
2,2,1,3,31927.5,64,"female",5
2,NA,3,4,10051.25,76,"female",2
1,3,2,1,NA,76,"female",6
2,NA,2,3,NA,50,"male",4
2,2,1,3,31927.5,38,"female",6
3,NA,3,3,15372.5,77,"female",2
1,1,1,1,26015,49,"female",NA
2,3,1,1,26015,43,"female",5
1,3,2,1,31927.5,49,"female",2
1,NA,1,1,NA,64,"female",NA
2,5,2,1,NA,36,"male",NA
2,NA,2,3,31927.5,49,"female",2
2,4,3,2,39022.5,45,"male",5
1,3,1,1,26015,68,"female",6
1,1,1,1,15372.5,79,"male",4
2,NA,2,1,39022.5,53,"male",6
1,2,2,1,21285,74,"female",6
2,2,1,1,17737.5,77,"female",4
2,NA,1,3,NA,30,"female",6
2,1,1,3,NA,44,"female",6
1,NA,2,1,7686.25,56,"male",2
2,NA,1,0,3074.5,31,"female",1
1,NA,3,1,4257,65,"female",5
3,1,3,0,13007.5,55,"male",7
2,NA,3,1,21285,55,"female",4
2,2,3,1,21285,54,"male",6
1,1,2,1,5321.25,75,"male",5
2,NA,2,3,15372.5,53,"female",2
1,3,3,2,21285,45,"female",5
2,3,2,1,21285,71,"female",4
1,2,1,1,47300,32,"female",4
1,2,1,3,66220,33,"female",4
1,4,1,4,39022.5,72,"female",5
2,2,3,1,15372.5,70,"male",4
1,2,1,1,17737.5,58,"female",3
2,NA,2,3,47300,54,"female",5
2,4,2,1,8868.75,70,"female",7
2,1,2,1,66220,47,"male",7
1,NA,2,3,47300,47,"male",6
1,NA,2,2,39022.5,33,"male",1
1,1,2,1,11233.75,47,"male",4
2,2,3,3,31927.5,40,"female",4
2,NA,3,1,7686.25,42,"female",4
1,NA,2,4,NA,56,"female",4
2,NA,1,1,31927.5,66,"male",7
1,2,1,3,39022.5,55,"female",4
1,3,2,1,66220,74,"male",6
2,NA,1,1,NA,18,"female",5
3,2,3,1,11233.75,58,"female",2
2,NA,3,2,2128.5,76,"female",4
2,NA,2,3,31927.5,66,"male",2
1,2,3,2,26015,62,"female",6
2,4,3,1,11233.75,70,"female",6
1,2,2,1,31927.5,53,"female",4
1,2,1,4,31927.5,83,"female",1
2,5,1,3,31927.5,66,"male",1
2,2,3,1,66220,30,"male",4
2,NA,2,1,NA,61,"female",4
1,1,3,1,NA,81,"female",4
3,4,3,1,11233.75,71,"female",6
2,4,3,4,66220,80,"female",4
2,2,1,3,47300,74,"female",5
2,NA,2,3,NA,57,"male",6
2,4,2,1,66220,58,"male",6
1,3,2,1,26015,47,"male",3
2,3,2,1,56760,55,"female",4
2,NA,2,3,47300,29,"male",4
1,NA,1,3,NA,36,"male",2
2,1,2,3,NA,44,"female",6
1,2,1,3,66220,43,"female",5
1,3,1,1,47300,26,"male",4
1,4,2,3,66220,64,"male",4
2,NA,1,1,NA,71,"female",6
2,3,2,3,236.5,67,"male",5
1,1,1,3,31927.5,31,"female",NA
3,NA,3,3,31927.5,40,"male",2
3,2,3,1,11233.75,47,"female",3
3,3,3,1,10051.25,70,"female",4
1,2,1,3,NA,29,"female",4
3,4,2,1,47300,69,"male",4
2,4,1,2,47300,61,"female",4
2,NA,2,2,NA,62,"female",5
2,3,2,1,47300,21,"female",2
1,4,1,1,21285,41,"male",1
2,1,2,4,26015,35,"male",2
2,4,3,1,7686.25,67,"female",3
3,4,2,0,NA,76,"female",4
2,4,3,1,3074.5,30,"male",5
2,NA,3,1,946,55,"female",4
2,2,3,1,5321.25,63,"female",4
3,4,3,2,5321.25,26,"female",4
2,2,3,0,5321.25,49,"female",2
3,1,3,1,4257,32,"male",4
1,2,3,3,26015,42,"female",2
2,NA,3,1,4257,50,"female",4
2,4,1,0,47300,48,"female",7
2,NA,2,1,NA,76,"female",4
2,NA,2,1,NA,53,"male",4
3,NA,3,1,946,31,"female",5
2,3,3,3,31927.5,37,"female",4
1,2,2,1,26015,46,"female",4
2,2,2,4,17737.5,40,"female",1
3,NA,3,1,15372.5,25,"female",4
2,4,3,1,47300,61,"male",6
1,4,2,1,NA,50,"female",1
1,4,1,1,47300,51,"male",2
2,NA,2,1,NA,57,"male",4
2,2,3,2,15372.5,79,"female",5
2,2,3,1,8868.75,31,"female",4
2,NA,1,1,6503.75,24,"female",5
2,1,1,1,26015,61,"female",2
3,4,2,1,15372.5,62,"female",5
1,NA,3,3,11233.75,64,"female",4
2,2,2,1,21285,54,"male",4
2,5,3,1,21285,24,"female",3
3,2,2,0,6503.75,79,"male",6
2,1,1,1,15372.5,33,"female",4
1,2,2,1,4257,27,"female",4
1,NA,3,3,31927.5,36,"male",5
2,2,1,1,NA,19,"male",NA
2,2,2,1,31927.5,59,"female",5
1,NA,3,1,47300,63,"male",7
2,3,2,1,2601.5,41,"male",7
2,2,2,3,NA,36,"female",3
2,NA,2,4,47300,36,"female",6
2,NA,2,1,17737.5,40,"male",3
2,2,2,0,10051.25,33,"male",NA
1,NA,1,1,3547.5,32,"female",5
1,NA,2,1,13007.5,47,"female",5
2,4,1,1,39022.5,39,"male",6
2,2,3,1,26015,25,"male",2
1,2,1,1,NA,20,"female",4
1,2,1,1,47300,32,"female",4
2,2,2,1,21285,32,"male",2
2,2,2,1,13007.5,46,"female",4
2,NA,3,1,13007.5,57,"male",4
1,2,2,1,21285,60,"male",4
2,1,2,0,15372.5,59,"female",5
2,2,3,4,66220,47,"female",5
2,2,1,2,26015,57,"female",6
2,NA,3,4,NA,67,"female",6
1,1,1,4,NA,65,"male",2
2,2,3,3,15372.5,61,"female",6
2,3,2,1,11233.75,36,"female",6
2,2,2,1,236.5,37,"female",5
1,NA,1,1,39022.5,80,"male",4
1,1,1,1,66220,26,"female",4
2,3,2,3,66220,33,"female",6
2,4,1,3,56760,27,"male",6
2,NA,2,3,31927.5,34,"female",4
2,4,2,2,26015,50,"female",5
2,2,2,2,66220,58,"female",6
2,2,1,4,31927.5,39,"male",2
3,4,3,1,5321.25,70,"female",4
1,4,3,1,8868.75,24,"female",5
3,2,3,1,11233.75,40,"female",4
2,NA,3,2,31927.5,48,"male",4
2,4,1,0,1655.5,58,"male",4
2,NA,1,1,21285,57,"male",5
2,2,1,0,17737.5,76,"male",6
1,1,2,1,47300,53,"male",5
2,NA,3,2,21285,30,"female",5
2,2,2,0,NA,64,"female",4
3,NA,2,1,21285,59,"female",7
3,4,1,1,NA,88,"female",6
2,NA,1,3,56760,61,"male",4
1,2,2,3,11233.75,50,"male",5
2,1,1,4,13007.5,76,"male",4
3,NA,2,0,NA,27,"female",NA
2,NA,3,1,4257,27,"female",1
2,NA,2,1,15372.5,21,"male",4
1,2,2,3,47300,29,"female",3
2,NA,3,0,31927.5,59,"female",5
2,2,3,1,8868.75,32,"male",3
2,2,2,0,13007.5,37,"male",4
1,NA,3,2,11233.75,37,"male",4
2,NA,2,3,13007.5,40,"male",6
1,1,1,2,13007.5,51,"female",5
1,1,2,1,31927.5,26,"female",4
3,NA,1,3,NA,71,"male",6
3,2,1,3,31927.5,53,"female",4
2,2,2,1,26015,45,"male",4
1,3,2,3,66220,53,"male",5
3,2,2,1,NA,22,"female",4
2,3,1,4,56760,58,"female",3
1,2,1,3,NA,50,"male",6
3,4,3,0,31927.5,52,"female",6
1,2,2,1,39022.5,48,"female",6
1,4,3,1,21285,62,"female",5
1,NA,1,1,31927.5,26,"female",4
2,4,2,1,NA,59,"female",4
2,4,3,1,39022.5,64,"female",5
2,NA,2,3,31927.5,38,"female",3
3,NA,3,0,7686.25,52,"female",5
2,NA,2,1,NA,28,"female",5
2,3,2,4,31927.5,73,"female",4
1,1,2,1,4257,29,"male",4
1,NA,2,2,15372.5,32,"female",4
1,2,2,0,946,79,"female",NA
1,NA,1,3,47300,48,"female",3
1,1,2,1,8868.75,53,"male",4
1,NA,1,0,7686.25,45,"male",4
2,2,3,1,6503.75,43,"female",4
1,2,1,4,39022.5,32,"female",5
3,2,2,1,5321.25,25,"female",5
3,2,2,0,NA,79,"male",4
2,2,2,1,5321.25,55,"male",3
2,2,2,1,21285,39,"female",2
2,NA,1,1,NA,78,"male",2
1,NA,3,1,31927.5,54,"male",2
1,2,1,1,7686.25,20,"male",7
3,2,2,0,5321.25,72,"female",6
1,2,2,0,31927.5,50,"female",NA
2,NA,2,1,NA,79,"male",4
3,2,2,1,946,89,"female",6
3,4,2,1,4257,75,"female",5
2,NA,3,1,7686.25,53,"female",4
2,2,2,1,15372.5,47,"male",NA
1,NA,1,1,31927.5,75,"male",4
2,NA,3,1,15372.5,48,"female",4
2,NA,2,3,47300,63,"female",2
2,1,2,4,31927.5,43,"male",6
2,2,2,4,21285,31,"male",2
2,2,1,4,47300,40,"male",6
1,4,2,4,26015,74,"male",5
1,4,3,3,39022.5,48,"female",4
2,3,2,1,NA,68,"female",4
1,NA,2,1,NA,89,"female",NA
1,NA,2,2,NA,24,"female",6
3,2,2,1,8868.75,40,"male",4
2,2,2,1,31927.5,28,"male",5
2,NA,3,1,236.5,18,"female",5
1,1,2,1,15372.5,33,"male",4
2,3,1,1,NA,42,"male",7
3,1,2,0,10051.25,35,"male",NA
2,4,1,1,66220,30,"female",5
1,2,1,1,NA,56,"male",7
1,4,2,4,NA,40,"female",4
1,1,2,4,NA,60,"female",4
1,2,1,1,NA,40,"female",1
2,NA,2,4,NA,35,"male",2
2,NA,2,1,26015,66,"male",3
2,2,3,1,13007.5,58,"female",4
2,NA,2,1,26015,49,"male",3
2,3,3,3,21285,59,"male",2
2,NA,3,1,15372.5,30,"female",4
2,3,2,1,7686.25,63,"male",1
1,NA,1,0,3547.5,73,"male",4
3,4,3,0,3074.5,56,"female",2
1,1,2,1,5321.25,26,"male",4
1,1,1,1,31927.5,26,"female",3
2,NA,3,1,3547.5,20,"male",4
2,3,2,1,15372.5,51,"female",5
1,2,2,1,11233.75,39,"male",4
2,NA,2,1,31927.5,58,"female",4
1,4,3,1,21285,86,"female",6
3,4,3,1,39022.5,57,"female",4
2,4,1,3,NA,47,"male",2
2,NA,2,4,66220,53,"male",6
2,NA,2,3,47300,37,"male",5
1,1,2,3,946,25,"female",6
2,NA,2,0,17737.5,54,"male",1
2,4,3,0,26015,64,"male",1
2,NA,3,2,10051.25,37,"female",2
1,NA,2,1,15372.5,63,"male",6
2,NA,3,1,5321.25,22,"male",7
2,1,2,2,26015,30,"female",4
2,4,2,1,21285,69,"male",6
2,2,2,1,13007.5,25,"male",4
2,NA,3,1,15372.5,56,"female",2
2,NA,1,1,21285,25,"male",3
2,NA,3,1,17737.5,55,"female",2
2,3,3,1,10051.25,27,"male",3
2,2,1,1,31927.5,73,"male",6
2,NA,3,1,4257,53,"female",4
2,2,2,2,39022.5,25,"female",5
2,4,3,0,8868.75,71,"female",2
3,NA,2,0,5321.25,52,"female",4
2,3,3,2,26015,36,"female",2
2,2,3,1,6503.75,22,"female",3
2,NA,2,1,31927.5,31,"female",4
2,4,2,1,15372.5,62,"male",4
2,3,3,3,21285,58,"male",1
2,4,3,1,47300,25,"male",6
2,NA,3,1,10051.25,23,"female",5
3,NA,3,0,3547.5,20,"male",5
1,1,1,4,NA,NA,"male",2
2,NA,1,2,39022.5,19,"female",4
2,NA,3,1,NA,73,"female",1
2,2,1,3,NA,40,"female",4
2,3,2,3,946,73,"female",2
1,2,3,1,39022.5,44,"female",3
2,4,2,2,39022.5,54,"male",3
2,4,1,1,39022.5,89,"male",2
1,NA,1,4,NA,68,"male",6
2,3,2,3,47300,67,"female",3
2,NA,2,4,56760,61,"female",4
1,NA,1,2,NA,39,"female",4
1,NA,1,3,NA,39,"female",2
3,2,2,4,39022.5,35,"female",3
1,2,2,2,26015,56,"female",5
3,NA,3,1,15372.5,52,"male",4
1,NA,1,2,26015,28,"female",4
2,2,2,0,236.5,50,"male",4
2,2,2,0,7686.25,76,"female",4
2,NA,2,3,11233.75,89,"male",3
2,2,2,1,15372.5,29,"male",2
3,2,2,0,4257,62,"female",4
2,2,3,1,NA,56,"female",4
1,2,3,1,6503.75,59,"female",6
2,5,2,2,NA,34,"female",3
1,NA,2,3,47300,29,"female",2
2,3,2,3,26015,34,"female",4
2,2,1,4,21285,60,"female",2
1,4,3,4,17737.5,29,"female",2
2,1,3,2,13007.5,31,"male",4
2,4,3,1,6503.75,73,"male",4
2,2,2,1,39022.5,58,"male",4
3,5,3,1,26015,42,"female",1
2,2,2,3,31927.5,35,"male",4
2,1,2,1,31927.5,51,"female",4
1,2,3,0,17737.5,54,"female",6
3,NA,3,1,31927.5,53,"male",3
2,2,2,4,66220,52,"male",5
1,5,2,1,47300,41,"female",5
1,1,2,3,56760,42,"male",5
2,2,2,1,21285,58,"male",5
2,1,3,0,13007.5,38,"female",3
1,2,2,3,31927.5,40,"female",5
1,2,2,1,21285,31,"male",4
2,NA,1,1,26015,56,"female",5
1,3,2,4,47300,34,"male",4
2,3,3,0,21285,58,"female",NA
2,2,2,1,13007.5,23,"female",4
2,4,2,4,NA,51,"female",5
1,4,2,1,15372.5,53,"female",3
2,2,3,0,5321.25,68,"male",6
2,4,2,0,13007.5,71,"female",NA
1,2,1,2,6503.75,22,"female",4
3,NA,3,0,3547.5,71,"female",4
1,NA,1,3,31927.5,30,"female",6
2,3,2,1,31927.5,60,"female",4
1,3,2,1,NA,28,"female",4
1,NA,1,4,NA,60,"male",6
2,2,2,1,13007.5,37,"male",5
2,2,2,1,5321.25,52,"male",3
1,2,1,3,26015,25,"male",4
2,NA,3,1,31927.5,19,"male",3
2,4,2,3,21285,38,"female",6
2,3,2,3,26015,41,"female",4
2,NA,3,3,26015,43,"female",4
1,3,2,1,10051.25,34,"male",4
2,1,2,1,21285,39,"male",4
1,2,2,1,10051.25,26,"female",2
1,2,2,3,7686.25,27,"female",6
2,2,2,1,8868.75,34,"female",4
1,2,2,1,17737.5,34,"male",4
3,4,3,3,15372.5,38,"female",4
1,NA,2,1,17737.5,59,"female",7
3,2,3,1,5321.25,28,"male",NA
2,2,2,1,31927.5,32,"female",4
2,1,2,1,4257,24,"male",4
2,NA,3,1,21285,65,"female",NA
3,NA,2,0,1655.5,27,"male",4
2,1,2,3,10051.25,51,"female",7
2,2,2,0,8868.75,44,"female",2
3,NA,3,1,2601.5,44,"male",3
3,NA,2,0,NA,22,"male",NA
2,4,3,0,2601.5,25,"female",2
2,1,2,2,7686.25,38,"male",6
2,2,2,1,21285,58,"female",3
1,2,1,4,NA,38,"female",5
2,NA,1,3,66220,53,"male",6
1,4,2,1,56760,42,"female",6
2,2,1,3,NA,55,"male",6
2,2,1,3,NA,51,"male",6
1,2,2,1,31927.5,60,"male",5
1,NA,1,0,NA,54,"female",6
3,1,3,3,17737.5,38,"female",4
2,3,1,1,NA,79,"female",4
2,2,2,1,NA,39,"male",4
2,2,2,3,31927.5,38,"female",4
2,3,1,1,47300,59,"male",4
3,4,3,1,39022.5,56,"male",4
2,NA,2,1,17737.5,37,"male",2
3,NA,3,1,26015,60,"female",6
1,NA,2,3,47300,32,"male",3
2,2,3,1,21285,63,"male",4
2,2,2,1,39022.5,53,"male",4
2,1,2,0,11233.75,27,"female",4
1,NA,3,1,NA,62,"female",4
2,2,3,1,7686.25,22,"female",4
1,1,1,1,21285,24,"male",6
3,1,2,1,15372.5,23,"male",4
2,3,2,3,NA,51,"female",4
1,3,3,1,26015,42,"male",4
1,2,1,1,39022.5,31,"male",4
1,2,3,0,7686.25,78,"female",4
1,1,1,4,NA,36,"female",5
2,1,1,3,39022.5,64,"male",3
1,3,1,4,26015,76,"female",6
3,NA,2,2,47300,41,"male",4
1,NA,2,4,31927.5,71,"female",3
1,4,1,3,56760,67,"female",6
2,NA,1,4,66220,40,"male",4
2,NA,2,1,31927.5,44,"female",6
2,2,2,1,47300,43,"male",6
2,4,1,2,15372.5,59,"female",4
2,2,2,1,15372.5,40,"female",4
1,NA,1,3,31927.5,53,"male",2
3,2,1,1,26015,25,"male",5
2,2,2,3,47300,60,"male",6
1,2,1,1,56760,29,"female",6
2,4,3,2,11233.75,30,"male",1
3,2,3,1,NA,59,"male",NA
2,NA,2,1,26015,40,"male",2
1,2,2,3,26015,29,"male",4
1,3,1,3,31927.5,70,"female",2
2,3,3,0,11233.75,27,"female",2
1,3,2,3,7686.25,78,"female",6
1,1,1,4,NA,48,"female",5
1,NA,2,3,47300,64,"male",5
1,NA,1,3,NA,49,"female",5
2,3,1,1,NA,83,"female",4
2,NA,3,1,31927.5,62,"female",3
2,2,1,3,56760,42,"male",4
1,2,1,4,17737.5,84,"male",3
2,NA,1,1,NA,18,"male",4
3,2,2,3,5321.25,77,"male",NA
2,2,2,1,3074.5,54,"male",6
1,3,2,1,NA,62,"male",6
1,NA,1,2,39022.5,56,"female",2
1,NA,2,1,31927.5,50,"female",2
1,3,2,3,56760,23,"female",5
2,4,2,3,47300,66,"female",6
1,3,1,4,NA,67,"male",NA
2,NA,2,1,47300,49,"male",6
1,NA,1,0,31927.5,85,"male",6
2,4,1,1,31927.5,68,"female",6
1,4,2,0,26015,63,"male",2
1,2,2,3,31927.5,39,"female",6
2,4,2,1,7686.25,89,"female",4
1,2,1,3,NA,55,"male",6
2,4,2,2,15372.5,72,"male",4
2,NA,3,1,26015,42,"male",2
1,2,1,1,NA,89,"female",4
2,2,1,0,4257,45,"female",3
2,NA,3,1,8868.75,84,"female",2
2,3,2,1,15372.5,75,"female",4
1,2,1,0,NA,75,"male",2
3,4,3,1,15372.5,53,"female",4
3,2,2,2,6503.75,56,"female",4
2,NA,2,1,26015,35,"male",5
2,NA,2,1,21285,23,"female",4
2,2,2,1,6503.75,21,"male",4
1,3,2,1,7686.25,22,"female",4
2,3,3,1,13007.5,29,"male",3
3,2,2,1,15372.5,58,"male",NA
1,2,2,1,26015,56,"male",5
2,NA,3,3,39022.5,33,"female",4
2,2,1,0,5321.25,72,"female",NA
3,4,1,1,47300,66,"female",5
2,NA,2,1,11233.75,36,"male",3
2,NA,3,1,17737.5,29,"female",6
1,2,2,1,7686.25,25,"male",4
2,NA,2,0,13007.5,53,"male",5
2,5,1,2,47300,59,"female",3
2,4,1,1,39022.5,44,"male",5
2,3,3,1,NA,40,"male",4
1,NA,2,1,31927.5,51,"female",1
2,3,2,4,NA,66,"female",4
1,2,2,1,31927.5,40,"female",4
2,2,3,1,8868.75,41,"female",4
1,NA,1,1,31927.5,50,"female",4
1,4,3,1,39022.5,50,"female",4
2,4,2,1,8868.75,62,"female",4
1,1,2,1,15372.5,73,"male",4
3,NA,3,1,21285,41,"male",3
2,5,3,1,10051.25,39,"female",5
1,3,2,0,21285,29,"female",4
1,NA,1,1,11233.75,59,"female",2
3,1,1,1,21285,55,"male",6
2,2,3,0,NA,34,"female",6
2,NA,2,4,47300,47,"male",4
2,2,2,4,NA,60,"male",2
2,2,3,1,15372.5,67,"female",6
2,4,1,3,66220,57,"female",3
1,2,2,4,47300,48,"female",4
2,1,2,4,56760,30,"female",2
2,NA,2,1,10051.25,60,"male",4
1,NA,2,1,17737.5,58,"female",6
1,NA,1,1,31927.5,63,"female",5
2,4,2,1,10051.25,57,"female",4
1,3,2,1,6503.75,66,"female",NA
2,2,2,0,NA,87,"male",7
2,4,2,2,66220,55,"female",5
1,2,2,1,21285,54,"female",4
1,2,2,1,66220,63,"male",4
3,NA,3,1,NA,26,"male",4
2,4,1,4,66220,67,"male",5
2,NA,2,1,13007.5,81,"male",5
2,4,2,4,NA,73,"male",5
1,1,1,3,NA,78,"female",4
2,NA,1,4,26015,77,"male",5
2,4,3,2,31927.5,47,"female",4
2,2,2,4,56760,62,"male",2
2,5,2,4,21285,83,"female",6
2,2,2,3,66220,41,"female",3
1,NA,1,4,NA,44,"male",3
1,4,3,3,56760,54,"female",6
NA,4,3,3,13007.5,57,"male",6
2,NA,1,1,47300,26,"male",2
2,4,2,1,15372.5,60,"male",4
1,3,2,1,11233.75,30,"male",4
2,NA,1,3,26015,72,"female",4
1,2,3,0,8868.75,68,"male",4
1,2,2,4,21285,46,"male",5
2,NA,2,0,5321.25,59,"male",4
2,2,3,1,15372.5,77,"female",7
3,NA,3,1,6503.75,59,"female",2
2,NA,3,1,NA,47,"female",4
NA,1,2,1,66220,51,"female",4
2,NA,3,2,26015,42,"female",4
1,NA,2,4,15372.5,75,"male",6
2,NA,1,1,7686.25,66,"male",6
2,5,3,3,10051.25,25,"female",1
1,NA,2,0,5321.25,34,"female",7
2,4,2,2,26015,25,"female",1
3,NA,3,1,11233.75,78,"female",3
2,3,2,2,47300,21,"male",2
1,2,1,3,17737.5,73,"female",1
3,2,2,2,5321.25,29,"female",4
2,1,1,1,26015,35,"female",6
2,NA,3,1,13007.5,31,"male",4
3,3,2,1,8868.75,58,"male",6
2,4,1,1,56760,65,"male",7
2,NA,2,1,21285,62,"male",4
2,2,2,1,11233.75,21,"male",4
2,2,3,2,21285,59,"female",4
2,1,2,1,NA,21,"female",2
2,1,2,1,15372.5,45,"female",4
1,NA,2,3,5321.25,52,"female",5
1,2,1,0,39022.5,76,"female",6
2,1,2,1,NA,21,"male",3
2,1,2,2,15372.5,42,"female",4
2,3,2,1,17737.5,58,"female",4
3,2,2,3,13007.5,42,"female",6
2,2,2,0,15372.5,67,"male",3
2,1,2,1,NA,19,"male",6
2,1,2,1,21285,65,"male",1
1,3,2,2,66220,36,"male",4
3,5,3,1,39022.5,37,"male",7
2,1,1,3,NA,64,"male",4
2,2,2,1,13007.5,33,"female",4
1,3,2,3,39022.5,30,"female",4
2,NA,2,1,56760,50,"female",5
2,NA,2,4,26015,89,"female",2
2,2,3,1,31927.5,66,"female",5
2,NA,1,3,NA,60,"male",7
1,5,2,1,5321.25,52,"male",7
1,2,2,1,17737.5,33,"female",NA
1,2,1,1,31927.5,45,"male",3
2,1,2,1,31927.5,21,"female",4
2,4,3,1,26015,32,"female",4
1,1,1,1,26015,78,"male",4
2,4,2,2,31927.5,41,"male",2
2,4,2,3,31927.5,59,"female",4
2,NA,2,1,17737.5,32,"male",5
1,2,1,3,56760,44,"male",6
2,NA,1,2,31927.5,27,"female",4
1,NA,3,1,13007.5,38,"male",6
2,1,3,3,13007.5,32,"female",3
2,4,2,4,26015,34,"male",3
1,1,1,4,47300,64,"male",4
3,2,3,2,39022.5,26,"female",5
1,NA,1,3,13007.5,39,"female",4
2,NA,1,1,56760,19,"female",2
2,1,2,1,56760,47,"male",4
2,NA,1,4,NA,39,"female",6
2,3,2,1,15372.5,28,"male",4
2,NA,2,4,39022.5,39,"female",5
1,1,1,3,31927.5,55,"female",6
1,5,1,3,NA,71,"male",6
1,3,1,1,NA,65,"female",4
2,NA,2,1,39022.5,64,"male",4
1,2,1,3,31927.5,33,"female",4
2,3,2,1,39022.5,43,"female",4
2,NA,3,1,15372.5,80,"male",4
3,5,3,2,5321.25,70,"female",4
1,NA,2,3,26015,43,"female",3
1,NA,2,0,236.5,38,"female",6
2,NA,2,1,6503.75,23,"female",4
3,4,1,1,17737.5,71,"male",2
2,NA,2,1,39022.5,31,"female",4
2,2,3,3,6503.75,51,"male",2
1,2,3,2,17737.5,38,"male",4
2,NA,3,1,13007.5,49,"female",4
2,NA,3,1,26015,50,"female",5
3,2,1,3,39022.5,39,"female",6
1,1,2,1,NA,80,"female",4
1,2,2,1,47300,50,"male",6
2,4,2,3,21285,47,"female",5
3,4,2,1,NA,49,"female",7
2,4,3,1,4257,28,"female",4
1,NA,1,1,10051.25,89,"male",4
2,2,2,1,15372.5,34,"female",4
3,NA,3,1,236.5,50,"female",3
2,3,3,1,7686.25,33,"female",NA
2,NA,2,3,31927.5,39,"female",5
3,2,3,3,39022.5,56,"male",4
1,4,2,4,31927.5,48,"male",7
1,2,2,1,NA,55,"male",2
3,NA,3,1,21285,47,"male",2
2,1,1,1,47300,52,"male",4
1,2,2,1,6503.75,22,"female",3
1,4,1,4,15372.5,66,"female",6
2,1,1,1,26015,20,"male",5
2,3,1,3,3074.5,76,"male",4
1,NA,3,2,15372.5,27,"female",4
2,2,3,0,11233.75,42,"female",5
3,4,3,0,13007.5,48,"male",3
2,2,3,1,13007.5,53,"female",3
2,NA,3,3,17737.5,37,"female",2
2,NA,3,1,NA,87,"male",7
2,3,2,1,17737.5,30,"female",4
2,2,1,1,21285,76,"male",6
1,2,2,2,2601.5,30,"male",5
2,4,3,0,6503.75,38,"male",4
3,5,3,2,NA,45,"female",7
2,4,2,1,47300,25,"male",4
3,NA,3,1,8868.75,49,"female",4
1,3,1,1,NA,36,"female",7
2,2,3,1,21285,49,"male",2
3,NA,3,1,47300,57,"female",3
2,NA,2,1,31927.5,26,"male",2
2,1,2,0,NA,20,"female",2
1,3,3,2,31927.5,42,"female",6
2,3,2,1,31927.5,35,"male",6
2,NA,3,1,8868.75,63,"male",4
3,NA,3,1,8868.75,51,"male",4
2,NA,2,2,6503.75,50,"male",4
2,NA,2,0,7686.25,51,"female",6
2,NA,1,1,8868.75,67,"female",3
2,2,2,3,26015,29,"male",4
1,NA,1,3,56760,30,"male",4
2,NA,2,1,15372.5,27,"male",4
2,3,2,1,26015,66,"male",4
2,2,2,0,7686.25,19,"female",4
2,3,3,0,15372.5,67,"female",7
2,2,2,1,21285,55,"female",6
2,4,2,3,31927.5,31,"female",4
1,NA,3,1,4257,39,"female",4
2,3,3,1,236.5,31,"female",4
1,2,1,1,4257,45,"male",4
2,NA,3,1,3074.5,51,"male",5
3,3,3,0,236.5,72,"female",2
2,3,3,1,NA,41,"female",4
2,NA,2,1,31927.5,52,"male",4
2,4,2,3,17737.5,52,"female",5
1,4,2,1,39022.5,43,"female",4
1,2,1,1,10051.25,25,"female",4
2,NA,2,2,21285,39,"female",5
2,2,2,1,13007.5,25,"female",4
1,2,2,3,39022.5,29,"male",5
2,2,3,1,10051.25,73,"female",4
1,NA,2,1,2601.5,22,"female",4
2,4,3,1,15372.5,60,"male",1
1,2,2,4,946,26,"female",4
1,2,3,1,5321.25,26,"male",3
1,3,2,1,7686.25,56,"female",4
2,4,3,0,13007.5,43,"female",NA
2,NA,2,1,47300,56,"female",4
3,2,1,0,5321.25,70,"female",7
3,1,2,0,2601.5,67,"male",4
